3	0	1	234.628	234.628	186	2	1	
3	0	1	235.035	235.035	193	1	1	
0	0	2	235.723	235.723	0	0	1	
0	0	2	237.923	237.923	0	0	1	
1	1	1	239.346	239.346	194	0	1	
2	1	1	240.398	240.398	196	0	1	
1	0	1	240.956	240.956	190	2	1	
1	0	1	241.264	241.264	195	2	1	
2	4	1	241.508	241.508	199	2	1	
3	1	1	241.711	241.711	197	4	1	
3	2	1	241.867	241.867	200	3	1	
3	0	1	242.053	242.053	196	2	1	
3	0	1	242.281	242.281	199	1	1	
2	1	1	242.576	242.576	190	0	1	
3	0	1	242.995	242.995	190	2	1	
2	2	1	243.255	243.255	195	1	1	
3	0	1	243.607	243.607	201	3	1	
3	0	1	243.839	243.839	195	2	1	
3	0	1	244.143	244.143	202	1	1	
2	1	1	244.578	244.578	198	0	1	
2	0	1	245.349	245.349	194	2	1	
3	0	1	245.712	245.712	198	4	1	
3	0	1	245.95	245.95	203	3	1	
3	0	1	246.261	246.261	194	2	1	
3	0	1	246.715	246.715	204	1	1	
0	0	2	247.543	247.543	0	0	1	
1	0	0	252.383	252.383	205	0	1	
1	0	1	254.583	254.583	205	0	1	
2	0	1	256.007	256.007	205	0	1	
3	0	1	256.654	256.654	205	2	1	
2	0	0	256.987	256.987	207	1	1	
3	0	1	257.487	257.487	208	1	1	
1	0	1	257.88	257.88	206	0	1	
2	0	1	258.527	258.527	207	0	1	
3	1	1	258.946	258.946	211	2	1	
3	0	1	259.206	259.206	207	1	1	
2	2	1	259.558	259.558	210	0	1	
3	1	1	260.101	260.101	212	2	1	
0	0	2	260.404	260.404	0	1	1	
2	0	1	260.839	260.839	209	1	1	
3	2	1	261.232	261.232	214	3	1	
3	0	1	261.482	261.482	210	2	1	
2	0	1	261.815	261.815	206	1	1	
3	1	1	262.315	262.315	206	3	1	
3	0	1	262.605	262.605	209	2	1	
3	0	1	263.012	263.012	215	1	1	
0	0	2	263.7	263.7	0	0	1	
0	0	2	265.9	265.9	0	0	1	
1	2	1	267.323	267.323	217	0	1	
2	1	1	268.375	268.375	218	0	1	
3	0	1	268.933	268.933	218	2	1	
3	0	1	269.241	269.241	219	1	1	
2	0	0	269.686	269.686	217	0	1	
0	0	2	270.487	270.487	0	0	1	
1	1	0	271.045	271.045	216	0	1	
2	1	1	271.534	271.534	220	0	1	
1	3	1	271.971	271.971	222	2	1	
3	0	1	272.238	272.238	220	2	1	
