0	0
1	0
2	0
4	0
3	0
5	0
6	0
7	0
8	0
10	0
11	1
13	1
14	1
12	0
16	0
18	0
9	0
22	0
20	0
23	0
24	0
25	0
21	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
37	0
36	0
38	0
39	0
19	0
41	1
42	1
43	1
44	1
45	1
46	1
47	1
40	0
48	0
50	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
65	0
67	0
64	1
66	2
68	3
69	2
70	0
54	0
73	0
74	0
75	0
76	0
78	0
77	0
79	1
80	0
81	1
82	0
72	0
84	1
85	0
86	0
87	1
88	0
83	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
89	0
102	0
103	0
104	0
101	0
107	0
108	0
109	0
110	0
111	0
106	0
115	0
117	0
118	1
114	0
121	0
122	0
120	0
125	0
126	0
127	0
128	0
129	0
130	0
124	0
132	1
133	2
134	2
135	2
131	0
137	0
138	0
140	0
142	0
143	0
144	0
141	0
145	0
147	0
148	0
139	1
146	1
151	1
150	0
152	0
149	1
153	1
154	1
136	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
156	0
167	0
168	0
169	0
170	0
172	0
166	1
174	1
175	2
176	2
177	2
178	1
179	1
180	1
181	1
182	1
183	1
185	1
184	1
186	1
187	1
173	1
189	1
188	1
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
201	1
200	2
202	2
204	2
203	1
205	1
206	1
207	2
208	1
209	2
210	1
211	1
191	1
212	1
214	1
215	1
216	1
218	2
217	1
219	1
221	1
220	1
223	1
224	1
222	1
225	2
226	1
227	1
213	1
228	1
231	1
232	1
234	1
235	1
230	2
233	2
237	2
236	2
238	2
239	2
229	1
241	1
242	1
244	1
245	1
246	1
243	1
247	1
248	1
249	1
252	1
253	2
254	1
250	1
251	1
255	1
256	1
257	2
258	1
259	1
240	1
261	2
262	2
263	2
264	2
260	1
267	1
266	1
269	1
270	1
271	1
272	1
273	2
274	2
275	2
276	2
268	1
277	1
278	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
288	1
289	1
290	1
291	1
292	1
293	1
294	1
287	1
295	1
296	1
297	1
298	1
279	1
301	1
305	1
303	1
304	1
306	1
307	1
302	1
308	1
309	1
311	1
312	1
313	1
314	1
310	1
315	1
316	1
317	1
318	1
319	1
320	1
321	1
322	1
323	1
300	1
324	1
327	1
329	1
330	2
331	1
328	1
332	1
333	1
334	1
326	1
337	1
339	1
341	1
340	1
343	1
342	1
344	1
345	1
346	1
348	1
349	1
350	1
338	1
347	1
351	1
352	1
353	1
355	2
356	1
354	1
357	1
358	1
336	1
361	2
360	1
362	1
363	1
364	2
365	2
366	3
359	1
368	1
367	1
370	3
371	3
372	3
373	3
374	3
375	3
369	1
379	1
377	1
378	1
380	1
381	1
382	1
383	1
384	1
376	1
385	1
387	1
388	1
392	1
390	1
391	1
393	1
394	1
395	1
389	1
396	1
397	1
399	1
398	1
400	1
401	1
402	1
404	2
405	1
403	1
406	1
407	1
386	1
409	1
410	1
411	1
412	1
414	1
413	1
416	1
417	2
418	1
415	1
419	1
420	2
408	1
422	1
423	1
424	1
425	1
426	1
427	1
428	1
421	1
429	1
431	1
432	1
433	1
434	1
430	1
438	1
440	1
441	1
437	1
439	1
442	1
444	1
436	1
447	1
448	1
449	1
446	1
451	1
452	1
454	1
453	1
455	1
450	1
457	1
459	1
460	1
461	1
456	1
458	1
463	2
462	1
464	1
465	1
468	1
466	1
467	1
469	1
471	1
470	1
472	1
445	1
475	1
476	1
478	1
477	1
482	1
483	1
479	2
480	2
484	2
485	1
487	2
486	3
488	3
489	3
481	1
490	1
491	1
474	1
493	1
494	1
496	1
492	1
498	1
499	1
497	1
501	1
502	1
503	1
504	1
505	1
506	1
507	1
500	1
510	3
508	1
511	1
514	1
516	1
518	1
519	1
515	1
521	1
517	1
522	1
520	1
523	2
524	1
525	1
526	1
513	1
530	1
531	1
532	1
533	1
534	1
538	1
537	1
539	1
536	2
541	2
542	2
535	1
540	1
545	1
548	1
543	1
544	1
546	1
549	1
550	3
547	1
551	1
552	1
554	1
555	1
556	1
557	1
553	1
558	2
559	1
529	1
560	1
562	1
563	2
564	2
