2	5	0	196.105	196.105	42	0	1	
2	0	0	196.293	196.293	38	0	1	
2	7	1	196.456	196.456	45	0	1	
2	5	0	196.601	196.601	42	2	1	
3	0	1	196.724	196.724	45	2	1	
2	5	0	196.836	196.836	42	1	1	
2	4	1	196.962	196.962	34	1	1	
2	1	1	197.077	197.077	28	3	1	
2	1	1	197.178	197.178	37	5	1	
3	4	1	197.268	197.268	50	7	1	
3	5	1	197.349	197.349	51	6	1	
3	4	1	197.437	197.437	37	5	1	
2	4	1	197.534	197.534	47	4	1	
2	2	1	197.642	197.642	42	6	1	
3	4	1	197.737	197.737	47	8	1	
3	0	1	197.822	197.822	46	7	1	
3	0	1	197.915	197.915	34	6	1	
3	4	1	198.018	198.018	53	5	1	
2	3	1	198.133	198.133	48	4	1	
3	2	1	198.262	198.262	52	6	1	
2	0	1	198.374	198.374	38	5	1	
2	0	0	198.501	198.501	41	7	1	
3	6	1	198.61	198.61	55	7	1	
3	4	1	198.711	198.711	54	6	1	
3	3	1	198.823	198.823	48	5	1	
1	0	1	198.95	198.95	33	4	1	
2	1	0	199.094	199.094	44	4	1	
2	3	0	199.214	199.214	33	4	1	
3	3	1	199.323	199.323	38	4	1	
2	0	1	199.423	199.423	41	3	1	
3	4	1	199.535	199.535	60	5	1	
3	3	1	199.633	199.633	41	4	1	
3	1	1	199.742	199.742	28	3	1	
3	1	1	199.865	199.865	42	2	1	
2	3	1	200.005	200.005	57	1	1	
3	1	1	200.167	200.167	57	3	1	
2	3	0	200.303	200.303	58	2	1	
2	3	1	200.46	200.46	58	2	1	
2	0	1	200.6	200.6	44	4	1	
3	5	1	200.719	200.719	64	6	1	
2	2	0	200.824	200.824	59	5	1	
3	1	1	200.941	200.941	61	5	1	
1	0	1	201.048	201.048	35	4	1	
3	1	1	201.167	201.167	58	4	1	
2	5	0	201.269	201.269	35	3	1	
3	1	1	201.383	201.383	63	3	1	
3	0	1	201.487	201.487	49	2	1	
3	0	1	201.603	201.603	44	1	1	
2	4	0	201.735	201.735	65	0	1	
2	1	1	201.886	201.886	33	0	1	
2	7	1	202.022	202.022	68	2	1	
2	3	1	202.138	202.138	65	4	1	
2	2	1	202.24	202.24	62	6	1	
3	3	1	202.331	202.331	70	8	1	
2	0	1	202.413	202.413	56	7	1	
3	4	1	202.502	202.502	71	9	1	
3	0	1	202.583	202.583	33	8	1	
2	2	0	202.67	202.67	66	7	1	
3	1	1	202.767	202.767	68	7	1	
3	1	1	202.856	202.856	65	6	1	
2	1	1	202.954	202.954	35	5	1	
3	2	1	203.063	203.063	72	7	1	
2	2	1	203.159	203.159	67	6	1	
2	1	1	203.265	203.265	66	8	1	
3	1	1	203.36	203.36	62	10	1	
3	6	1	203.444	203.444	76	9	1	
2	0	1	203.537	203.537	59	8	1	
3	6	1	203.639	203.639	66	10	1	
3	7	1	203.73	203.73	59	9	1	
3	6	1	203.83	203.83	77	8	1	
3	5	1	203.941	203.941	67	7	1	
3	3	1	204.066	204.066	35	6	1	
3	2	1	204.209	204.209	73	5	1	
3	0	1	204.375	204.375	69	4	1	
3	2	1	204.575	204.575	78	3	1	
2	0	1	204.825	204.825	74	2	1	
3	0	1	205.159	205.159	56	4	1	
3	0	1	205.397	205.397	75	3	1	
3	1	1	205.709	205.709	79	2	1	
3	0	1	206.164	206.164	74	1	1	
1	0	0	206.997	206.997	36	0	1	
1	1	1	211.997	211.997	80	0	1	
2	0	1	214.775	214.775	80	0	1	
3	0	1	215.331	215.331	80	2	1	
2	0	1	215.664	215.664	81	1	1	
3	1	1	216.164	216.164	81	3	1	
3	0	1	216.476	216.476	82	2	1	
3	0	1	216.931	216.931	83	1	1	
1	0	1	217.764	217.764	36	0	1	
2	1	1	222.764	222.764	84	0	1	
3	1	1	223.374	223.374	85	2	1	
3	0	1	223.726	223.726	84	1	1	
2	0	1	224.27	224.27	36	0	1	
3	1	1	225.46	225.46	86	2	1	
3	0	1	225.95	225.95	36	1	1	
0	0	2	226.912	226.912	0	0	1	
1	0	0	251.912	251.912	87	0	1	
1	0	0	256.912	256.912	87	0	1	
1	0	1	259.69	259.69	87	0	1	
2	0	1	261.613	261.613	87	0	1	
2	0	1	262.123	262.123	90	2	1	
3	1	1	262.439	262.439	91	4	1	
3	2	1	262.669	262.669	92	3	1	
3	1	1	262.966	262.966	90	2	1	
1	1	1	263.39	263.39	89	1	1	
3	0	1	264.125	264.125	87	1	1	
2	0	0	264.483	264.483	89	0	1	
2	1	0	265.038	265.038	93	0	1	
2	3	1	265.423	265.423	95	0	1	
2	2	1	265.717	265.717	94	2	1	
2	1	0	265.934	265.934	93	4	1	
3	3	1	266.107	266.107	97	4	1	
3	1	1	266.258	266.258	96	3	1	
2	1	1	266.437	266.437	93	2	1	
3	1	1	266.654	266.654	94	4	1	
2	1	1	266.826	266.826	98	3	1	
3	0	1	267.035	267.035	95	5	1	
2	0	1	267.201	267.201	89	4	1	
3	0	1	267.401	267.401	93	6	1	
3	4	1	267.563	267.563	101	5	1	
3	3	1	267.755	267.755	89	4	1	
1	0	0	267.993	267.993	88	3	1	
3	1	1	268.306	268.306	98	3	1	
1	1	1	268.603	268.603	102	2	1	
2	1	1	269.027	269.027	103	2	1	
3	0	1	269.29	269.29	99	4	1	
3	1	1	269.49	269.49	103	3	1	
3	1	1	269.74	269.74	104	2	1	
3	0	1	270.074	270.074	100	1	1	
2	0	0	270.574	270.574	102	0	1	
2	0	1	271.574	271.574	102	0	1	
2	0	0	272.129	272.129	105	2	1	
2	0	1	272.462	272.462	105	2	1	
3	2	1	272.726	272.726	105	4	1	
3	2	1	272.926	272.926	108	3	1	
3	0	1	273.176	273.176	102	2	1	
2	0	0	273.509	273.509	107	1	1	
2	0	1	274.009	274.009	107	1	1	
3	1	1	274.366	274.366	107	3	1	
2	0	0	274.616	274.616	109	2	1	
3	0	1	274.949	274.949	106	2	1	
3	0	1	275.213	275.213	110	1	1	
2	0	1	275.57	275.57	109	0	1	
0	0	2	276.125	276.125	0	2	1	
1	0	1	276.459	276.459	88	2	1	
3	0	1	276.775	276.775	109	2	1	
2	0	1	276.992	276.992	111	1	1	
3	2	1	277.27	277.27	115	3	1	
2	0	0	277.479	277.479	88	2	1	
3	1	1	277.742	277.742	111	2	1	
2	1	1	277.959	277.959	114	1	1	
2	1	1	278.237	278.237	116	3	1	
3	0	1	278.445	278.445	112	5	1	
3	0	1	278.612	278.612	114	4	1	
3	0	1	278.812	278.812	117	3	1	
3	1	1	279.062	279.062	118	2	1	
2	0	1	279.395	279.395	88	1	1	
3	0	1	279.895	279.895	116	3	1	
3	0	1	280.208	280.208	88	2	1	
3	0	1	280.662	280.662	119	1	1	
1	0	1	281.496	281.496	113	0	1	
2	0	1	286.496	286.496	113	0	1	
3	0	1	287.105	287.105	113	2	1	
2	0	1	287.457	287.457	120	1	1	
3	0	1	288.001	288.001	121	3	1	
3	0	1	288.33	288.33	120	2	1	
3	0	1	288.82	288.82	122	1	1	
0	0	2	289.782	289.782	0	0	1	
1	0	1	314.782	314.782	123	0	1	
2	1	1	319.782	319.782	124	0	1	
3	1	1	320.391	320.391	125	2	1	
3	0	1	320.743	320.743	124	1	1	
2	0	0	321.287	321.287	123	0	1	
2	1	1	322.477	322.477	126	0	1	
2	0	0	323.087	323.087	123	2	1	
3	0	1	323.439	323.439	126	2	1	
2	1	1	323.714	323.714	128	1	1	
3	1	1	324.093	324.093	128	3	1	
3	0	1	324.353	324.353	127	2	1	
3	0	1	324.705	324.705	129	1	1	
2	0	0	325.249	325.249	123	0	1	
2	1	1	326.439	326.439	130	0	1	
3	1	1	327.049	327.049	131	2	1	
3	0	1	327.401	327.401	130	1	1	
2	0	1	327.945	327.945	123	0	1	
3	0	1	329.135	329.135	123	2	1	
3	0	1	329.625	329.625	132	1	1	
0	0	2	330.587	330.587	0	0	1	
1	0	0	355.587	355.587	133	0	1	
1	0	1	360.587	360.587	133	0	1	
2	1	1	363.365	363.365	135	0	1	
0	0	2	363.92	363.92	0	2	1	
2	0	1	364.254	364.254	133	2	1	
3	2	1	364.57	364.57	133	4	1	
3	1	1	364.799	364.799	136	3	1	
3	0	1	365.097	365.097	135	2	1	
3	0	1	365.521	365.521	138	1	1	
1	0	1	366.256	366.256	134	0	1	
2	0	0	369.034	369.034	134	0	1	
2	0	0	369.589	369.589	134	0	1	
2	1	1	369.974	369.974	139	0	1	
2	1	1	370.268	370.268	140	2	1	
3	1	1	370.485	370.485	142	4	1	
2	0	0	370.658	370.658	134	3	1	
3	0	1	370.866	370.866	139	3	1	
3	0	1	371.045	371.045	140	2	1	
3	0	1	371.262	371.262	143	1	1	
2	1	0	371.54	371.54	141	0	1	
2	0	1	371.925	371.925	134	0	1	
3	1	1	372.219	372.219	146	2	1	
3	0	1	372.436	372.436	134	1	1	
2	2	1	372.714	372.714	145	0	1	
3	1	1	373.098	373.098	147	2	1	
2	0	1	373.362	373.362	141	1	1	
3	1	1	373.719	373.719	141	3	1	
2	0	1	373.969	373.969	144	2	1	
3	2	1	374.302	374.302	144	4	1	
3	0	1	374.54	374.54	145	3	1	
3	0	1	374.853	374.853	148	2	1	
3	0	1	375.307	375.307	149	1	1	
1	0	1	376.141	376.141	137	0	1	
2	1	0	381.141	381.141	150	0	1	
2	0	1	381.75	381.75	137	0	1	
2	0	0	382.16	382.16	150	2	1	
3	0	1	382.435	382.435	137	2	1	
3	0	1	382.66	382.66	152	1	1	
2	1	1	382.951	382.951	151	0	1	
3	0	1	383.361	383.361	151	2	1	
2	0	0	383.635	383.635	150	1	1	
3	0	1	384.014	384.014	154	1	1	
2	0	0	384.305	384.305	150	0	1	
2	1	0	384.715	384.715	153	0	1	
2	4	0	385.023	385.023	157	0	1	
2	1	1	385.271	385.271	153	0	1	
3	0	1	385.477	385.477	153	2	1	
3	0	1	385.643	385.643	159	1	1	
2	3	1	385.841	385.841	157	0	1	
3	1	1	386.089	386.089	160	2	1	
2	2	1	386.28	386.28	156	1	1	
3	0	1	386.516	386.516	157	3	1	
2	0	1	386.699	386.699	150	2	1	
3	1	1	386.925	386.925	161	4	1	
3	0	1	387.102	387.102	156	3	1	
3	1	1	387.317	387.317	162	2	1	
2	0	0	387.592	387.592	155	1	1	
2	0	1	387.971	387.971	155	1	1	
2	0	1	388.262	388.262	158	3	1	
3	3	1	388.477	388.477	158	5	1	
3	1	1	388.648	388.648	155	4	1	
3	1	1	388.855	388.855	164	3	1	
3	0	1	389.115	389.115	150	2	1	
3	0	1	389.468	389.468	165	1	1	
2	0	0	390.011	390.011	163	0	1	
2	1	0	391.202	391.202	166	0	1	
2	0	1	391.811	391.811	163	0	1	
2	1	1	392.221	392.221	167	2	1	
3	0	1	392.496	392.496	163	4	1	
3	2	1	392.702	392.702	169	3	1	
3	1	1	392.963	392.963	167	2	1	
3	0	1	393.315	393.315	168	1	1	
2	0	0	393.858	393.858	166	0	1	
2	0	1	395.049	395.049	166	0	1	
3	1	1	395.659	395.659	171	2	1	
3	0	1	396.011	396.011	166	1	1	
2	0	1	396.554	396.554	170	0	1	
3	0	1	397.745	397.745	170	2	1	
3	0	1	398.235	398.235	172	1	1	
0	0	2	399.197	399.197	0	0	1	
1	0	1	424.197	424.197	173	0	1	
2	1	0	429.197	429.197	174	0	1	
2	2	1	429.806	429.806	175	0	1	
2	0	0	430.216	430.216	173	2	1	
0	0	2	430.491	430.491	0	2	1	
2	0	1	430.716	430.716	173	2	1	
2	1	1	430.933	430.933	177	4	1	
3	3	1	431.106	431.106	179	6	1	
3	2	1	431.249	431.249	173	5	1	
3	3	1	431.415	431.415	180	4	1	
3	1	1	431.615	431.615	176	3	1	
3	0	1	431.865	431.865	175	2	1	
3	0	1	432.199	432.199	177	1	1	
2	0	1	432.699	432.699	174	0	1	
3	1	1	433.699	433.699	181	2	1	
3	0	1	434.153	434.153	174	1	1	
1	0	0	434.987	434.987	178	0	1	
1	1	1	439.987	439.987	182	0	1	
2	1	1	442.764	442.764	183	0	1	
2	0	1	443.32	443.32	182	2	1	
3	1	1	443.653	443.653	184	4	1	
3	2	1	443.891	443.891	185	3	1	
3	0	1	444.204	444.204	183	2	1	
3	0	1	444.658	444.658	182	1	1	
0	0	2	445.492	445.492	0	0	1	
1	0	0	450.492	450.492	178	0	1	
1	0	0	453.27	453.27	178	0	1	
1	1	0	455.193	455.193	186	0	1	
1	0	0	456.663	456.663	178	0	1	
1	3	1	457.854	457.854	188	0	1	
2	0	0	458.854	458.854	188	0	1	
2	0	0	459.264	459.264	188	0	1	
2	2	0	459.572	459.572	192	0	1	
2	4	0	459.82	459.82	194	0	1	
2	4	1	460.026	460.026	194	0	1	
2	0	1	460.204	460.204	188	2	1	
2	0	1	460.35	460.35	191	4	1	
2	2	1	460.474	460.474	195	6	1	
3	7	1	460.582	460.582	199	8	1	
3	3	1	460.678	460.678	197	7	1	
3	1	1	460.784	460.784	196	6	1	
3	4	1	460.903	460.903	195	5	1	
3	0	1	461.037	461.037	194	4	1	
2	0	0	461.192	461.192	192	3	1	
3	1	1	461.376	461.376	191	3	1	
3	0	1	461.536	461.536	188	2	1	
2	0	0	461.727	461.727	192	1	1	
2	0	0	461.963	461.963	192	1	1	
2	2	1	462.161	462.161	200	1	1	
2	2	1	462.333	462.333	201	3	1	
3	1	1	462.475	462.475	200	5	1	
3	1	1	462.596	462.596	203	4	1	
2	2	0	462.734	462.734	202	3	1	
3	0	1	462.894	462.894	198	3	1	
2	2	1	463.037	463.037	202	2	1	
3	0	1	463.202	463.202	201	4	1	
1	1	0	463.34	463.34	186	3	1	
2	1	1	463.5	463.5	193	3	1	
1	0	1	463.657	463.657	178	5	1	
2	3	1	463.788	463.788	209	5	1	
2	0	1	463.899	463.899	192	7	1	
3	6	1	463.997	463.997	210	9	1	
2	0	1	464.084	464.084	205	8	1	
3	7	1	464.18	464.18	211	10	1	
3	3	1	464.266	464.266	193	9	1	
1	1	0	464.36	464.36	187	8	1	
3	6	1	464.463	464.463	205	8	1	
3	6	1	464.565	464.565	212	7	1	
3	3	1	464.679	464.679	208	6	1	
3	3	1	464.807	464.807	209	5	1	
3	2	1	464.954	464.954	206	4	1	
3	0	1	465.127	465.127	204	3	1	
3	0	1	465.335	465.335	202	2	1	
2	0	0	465.598	465.598	178	1	1	
1	2	1	465.955	465.955	189	1	1	
2	1	0	466.233	466.233	214	1	1	
1	0	0	466.432	466.432	186	1	1	
3	0	1	466.603	466.603	192	1	1	
1	0	1	466.769	466.769	186	0	1	
2	5	1	466.969	466.969	186	0	1	
3	0	1	467.125	467.125	186	2	1	
1	4	1	467.256	467.256	217	1	1	
2	4	1	467.406	467.406	216	1	1	
2	3	0	467.53	467.53	215	3	1	
2	0	1	467.638	467.638	178	3	1	
3	0	1	467.737	467.737	219	5	1	
1	1	0	467.826	467.826	190	4	1	
2	1	1	467.923	467.923	189	4	1	
3	3	1	468.019	468.019	223	6	1	
2	1	1	468.105	468.105	215	5	1	
2	3	0	468.199	468.199	220	7	1	
2	3	0	468.283	468.283	220	7	1	
2	4	1	468.362	468.362	222	7	1	
3	5	1	468.437	468.437	215	9	1	
2	2	1	468.505	468.505	217	8	1	
3	5	1	468.578	468.578	226	10	1	
3	3	1	468.646	468.646	189	9	1	
1	2	1	468.718	468.718	207	8	1	
3	5	1	468.796	468.796	229	8	1	
2	3	0	468.866	468.866	227	7	1	
3	3	1	468.941	468.941	225	7	1	
3	3	1	469.012	469.012	222	6	1	
3	3	1	469.089	469.089	217	5	1	
3	3	1	469.171	469.171	230	4	1	
2	2	1	469.262	469.262	220	3	1	
3	4	1	469.361	469.361	233	5	1	
3	0	1	469.449	469.449	216	4	1	
2	3	1	469.547	469.547	228	3	1	
2	3	0	469.654	469.654	207	5	1	
3	3	1	469.75	469.75	228	5	1	
3	0	1	469.839	469.839	221	4	1	
2	5	0	469.936	469.936	232	3	1	
1	0	0	470.044	470.044	187	3	1	
2	4	1	470.143	470.143	231	3	1	
2	6	1	470.24	470.24	236	5	1	
1	1	1	470.328	470.328	190	7	1	
1	1	1	470.407	470.407	213	7	1	
2	7	1	470.478	470.478	240	7	1	
2	2	0	470.542	470.542	227	9	1	
3	3	1	470.602	470.602	231	9	1	
2	9	0	470.659	470.659	243	8	1	
2	5	0	470.72	470.72	235	8	1	
3	7	1	470.778	470.778	242	8	1	
3	5	1	470.833	470.833	239	7	1	
2	5	1	470.891	470.891	235	6	1	
3	4	1	470.953	470.953	236	8	1	
2	5	1	471.011	471.011	190	7	1	
3	7	1	471.072	471.072	190	9	1	
2	6	0	471.129	471.129	241	8	1	
2	8	1	471.19	471.19	244	8	1	
3	0	1	471.248	471.248	178	10	1	
2	1	1	471.302	471.302	218	9	1	
3	9	1	471.359	471.359	218	11	1	
2	0	1	471.412	471.412	214	10	1	
2	0	0	471.468	471.468	227	12	1	
2	7	1	471.521	471.521	248	12	1	
2	6	0	471.572	471.572	245	14	1	
2	3	0	471.62	471.62	213	14	1	
2	7	1	471.666	471.666	252	14	1	
3	7	1	471.71	471.71	244	16	1	
3	3	1	471.752	471.752	240	15	1	
3	1	1	471.796	471.796	234	14	1	
2	3	1	471.842	471.842	213	13	1	
3	6	1	471.891	471.891	250	15	1	
3	8	1	471.936	471.936	248	14	1	
2	6	1	471.984	471.984	254	13	1	
3	3	1	472.034	472.034	246	15	1	
3	11	1	472.082	472.082	257	14	1	
3	7	1	472.131	472.131	253	13	1	
3	9	1	472.184	472.184	213	12	1	
3	4	1	472.239	472.239	249	11	1	
2	4	0	472.297	472.297	243	10	1	
3	0	1	472.359	472.359	220	10	1	
2	4	0	472.418	472.418	243	9	1	
2	1	1	472.481	472.481	207	9	1	
2	4	1	472.541	472.541	245	11	1	
2	2	1	472.597	472.597	241	13	1	
2	3	1	472.649	472.649	255	15	1	
3	6	1	472.698	472.698	256	17	1	
3	15	1	472.745	472.745	264	16	1	
2	1	1	472.794	472.794	232	15	1	
3	12	1	472.845	472.845	241	17	1	
3	8	1	472.893	472.893	207	16	1	
3	2	1	472.944	472.944	247	15	1	
3	11	1	472.997	472.997	255	14	1	
3	7	1	473.054	473.054	261	13	1	
2	0	1	473.113	473.113	227	12	1	
3	2	1	473.177	473.177	214	14	1	
3	0	1	473.236	473.236	238	13	1	
3	10	1	473.299	473.299	227	12	1	
3	10	1	473.366	473.366	266	11	1	
3	4	1	473.438	473.438	258	10	1	
2	2	1	473.515	473.515	260	9	1	
3	4	1	473.599	473.599	245	11	1	
3	7	1	473.675	473.675	265	10	1	
3	8	1	473.758	473.758	267	9	1	
3	6	1	473.848	473.848	232	8	1	
3	3	1	473.947	473.947	254	7	1	
3	5	1	474.056	474.056	260	6	1	
3	2	1	474.179	474.179	252	5	1	
3	0	1	474.32	474.32	235	4	1	
1	1	0	474.483	474.483	224	3	1	
2	1	1	474.679	474.679	259	3	1	
3	4	1	474.868	474.868	269	5	1	
3	1	1	475.022	475.022	262	4	1	
3	1	1	475.205	475.205	263	3	1	
1	1	0	475.428	475.428	224	2	1	
1	3	1	475.715	475.715	268	2	1	
2	0	0	475.99	475.99	243	2	1	
2	3	0	476.187	476.187	272	2	1	
2	3	0	476.357	476.357	272	2	1	
2	2	1	476.507	476.507	271	2	1	
1	3	0	476.64	476.64	270	4	1	
3	2	1	476.756	476.756	271	4	1	
3	2	1	476.869	476.869	275	3	1	
2	2	0	476.996	476.996	272	2	1	
3	0	1	477.142	477.142	251	2	1	
3	0	1	477.273	477.273	259	1	1	
1	4	0	477.424	477.424	276	0	1	
2	3	0	477.601	477.601	273	0	1	
1	4	0	477.774	477.774	276	0	1	
2	1	1	477.925	477.925	268	0	1	
2	0	1	478.073	478.073	243	2	1	
2	3	0	478.199	478.199	277	4	1	
2	0	1	478.308	478.308	272	4	1	
3	5	1	478.408	478.408	284	6	1	
2	1	1	478.498	478.498	274	5	1	
2	1	1	478.596	478.596	277	7	1	
2	2	1	478.684	478.684	283	9	1	
3	5	1	478.764	478.764	274	11	1	
3	3	1	478.837	478.837	282	10	1	
2	1	1	478.915	478.915	279	9	1	
3	1	1	479	479	281	11	1	
3	6	1	479.077	479.077	283	10	1	
3	3	1	479.161	479.161	285	9	1	
1	4	0	479.252	479.252	276	8	1	
1	2	1	479.352	479.352	237	8	1	
3	2	1	479.451	479.451	272	8	1	
3	2	1	479.538	479.538	277	7	1	
3	2	1	479.632	479.632	286	6	1	
2	1	1	479.737	479.737	237	5	1	
3	6	1	479.854	479.854	291	7	1	
3	3	1	479.956	479.956	279	6	1	
1	3	1	480.071	480.071	276	5	1	
2	1	0	480.199	480.199	290	5	1	
3	2	1	480.308	480.308	287	5	1	
3	1	1	480.408	480.408	243	4	1	
2	2	1	480.519	480.519	276	3	1	
3	0	1	480.644	480.644	268	5	1	
2	3	1	480.753	480.753	293	4	1	
3	5	1	480.875	480.875	295	6	1	
3	0	1	480.981	480.981	288	5	1	
3	1	1	481.1	481.1	276	4	1	
2	1	1	481.235	481.235	290	3	1	
3	4	1	481.392	481.392	296	5	1	
3	2	1	481.523	481.523	293	4	1	
3	2	1	481.675	481.675	290	3	1	
3	1	1	481.853	481.853	294	2	1	
3	0	1	482.071	482.071	237	1	1	
2	1	0	482.349	482.349	292	0	1	
2	0	1	482.733	482.733	273	0	1	
2	1	0	483.027	483.027	297	2	1	
1	4	1	483.245	483.245	280	2	1	
2	3	0	483.43	483.43	280	2	1	
1	1	1	483.576	483.576	224	2	1	
3	0	1	483.707	483.707	273	2	1	
2	6	1	483.817	483.817	224	1	1	
2	1	1	483.941	483.941	297	3	1	
2	0	0	484.049	484.049	292	5	1	
2	1	0	484.144	484.144	299	5	1	
2	3	1	484.233	484.233	300	5	1	
2	3	0	484.315	484.315	301	7	1	
3	4	1	484.391	484.391	304	7	1	
3	4	1	484.462	484.462	300	6	1	
2	4	1	484.538	484.538	302	5	1	
3	3	1	484.621	484.621	297	7	1	
1	2	1	484.696	484.696	278	6	1	
2	0	1	484.778	484.778	292	6	1	
2	0	1	484.851	484.851	299	8	1	
3	3	1	484.918	484.918	307	10	1	
3	1	1	484.98	484.98	224	9	1	
3	5	1	485.046	485.046	311	8	1	
2	1	1	485.117	485.117	301	7	1	
3	2	1	485.193	485.193	302	9	1	
3	4	1	485.263	485.263	299	8	1	
3	4	1	485.338	485.338	312	7	1	
3	2	1	485.419	485.419	309	6	1	
2	0	0	485.507	485.507	280	5	1	
3	4	1	485.604	485.604	313	5	1	
2	0	0	485.694	485.694	280	4	1	
2	1	1	485.793	485.793	305	4	1	
2	5	1	485.884	485.884	314	6	1	
2	4	0	485.967	485.967	310	8	1	
3	3	1	486.042	486.042	301	8	1	
3	1	1	486.113	486.113	303	7	1	
3	0	1	486.189	486.189	298	6	1	
3	4	1	486.272	486.272	317	5	1	
3	3	1	486.362	486.362	314	4	1	
2	5	1	486.46	486.46	315	3	1	
2	1	1	486.57	486.57	306	5	1	
2	1	0	486.667	486.667	308	7	1	
2	3	1	486.754	486.754	310	7	1	
2	2	1	486.835	486.835	278	9	1	
3	2	1	486.909	486.909	316	11	1	
3	4	1	486.977	486.977	306	10	1	
2	1	1	487.05	487.05	308	9	1	
3	0	1	487.128	487.128	292	11	1	
3	6	1	487.2	487.2	278	10	1	
3	0	1	487.277	487.277	305	9	1	
2	1	1	487.361	487.361	318	8	1	
2	0	1	487.453	487.453	280	10	1	
3	9	1	487.535	487.535	325	12	1	
3	9	1	487.611	487.611	280	11	1	
3	9	1	487.692	487.692	326	10	1	
1	0	1	487.78	487.78	187	9	1	
3	0	1	487.877	487.877	315	9	1	
3	2	1	487.962	487.962	310	8	1	
2	1	1	488.055	488.055	187	7	1	
3	2	1	488.157	488.157	322	9	1	
3	2	1	488.249	488.249	323	8	1	
3	6	1	488.349	488.349	328	7	1	
3	4	1	488.461	488.461	318	6	1	
3	2	1	488.586	488.586	308	5	1	
1	0	1	488.73	488.73	270	4	1	
2	1	0	488.898	488.898	327	4	1	
3	3	1	489.033	489.033	187	4	1	
2	0	0	489.155	489.155	321	3	1	
2	2	1	489.294	489.294	270	3	1	
3	1	1	489.419	489.419	320	5	1	
3	2	1	489.527	489.527	270	4	1	
2	2	1	489.649	489.649	329	3	1	
3	1	1	489.788	489.788	324	5	1	
2	1	1	489.907	489.907	327	4	1	
3	5	1	490.042	490.042	334	6	1	
3	4	1	490.159	490.159	327	5	1	
1	0	1	490.29	490.29	289	4	1	
2	4	0	490.442	490.442	335	4	1	
2	0	1	490.566	490.566	321	4	1	
3	2	1	490.679	490.679	329	6	1	
2	2	1	490.779	490.779	289	5	1	
